review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R023151,Temple of the Sacred Tooth Relic,5,Kings palace,"Last kingdom of Sri Lanka, and This is the Kings Palace. Have lot see. Anyone who comes to kandy surely will go there.","December 25, 2021",Sylwia C,France,,6,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or330-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023168,Temple of the Sacred Tooth Relic,5,Most Important Place in Kandy..,This is most important very religious site for Buddhist people. And when you go visiting make sure to wear proper clothing to cover yourself to avoid unnecessary hassle during the visit. And even it might be considered as the disrespect to such religious place.,"January 14, 2021",Loshan Ranjeewa,"Mirigama, Sri Lanka",Couples,40,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or350-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023171,Temple of the Sacred Tooth Relic,5,As always found peace,Visited after 7 months. Whatever the situation I’m in always found peace whenever I visited here. Favorite place in SL forever.,"September 9, 2020",Malki S,"Bentota, Sri Lanka",,58,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or350-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023210,Temple of the Sacred Tooth Relic,3,Good,First thing to do is to cover your body fully as shorts or sleeveless shirts are not allowed.It is a worship place of God budha's tooth relic. It has timings of darshan.So plan well before going there.,"March 11, 2020",sanjudiwan,"New Delhi, India",,108,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or390-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023216,Temple of the Sacred Tooth Relic,2,Tooth Relic,"I don't know, for people who are not much interested in the religion and tooth, not worth visiting. but the city is nice though.","March 6, 2020",Enkhtuya,"Ulaanbaatar, Mongolia",,56,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or400-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023231,Temple of the Sacred Tooth Relic,4,Sacred and unique place !,Good place to visit in Kandy! You come to know the traditions and beliefs of the locals !Expect lots of walking though,"February 27, 2020",Murtaza P,"Pune, India",,277,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or410-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023277,Temple of the Sacred Tooth Relic,5,Nice place,"Good place to visit in Kandy.holy Buddhist place , need to cover knees no shorts allowed. A very calming experience","February 6, 2020",rohinitarunsinghal,"Mumbai, India",,2,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or460-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023280,Temple of the Sacred Tooth Relic,5,Fantastic experience,"Attended the evening offering ceremony, great experience in this sacred place. When visiting try to attend one of the offering ceremonies when all the sacred items are opened","February 6, 2020",Adrian H,"Houston, Texas",,472,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or460-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023315,Temple of the Sacred Tooth Relic,5,Must see in Kandy,The most important point in Sri lanka amd Kandy city also. Its not a big place you can visit for a 1 hour and you can share your flowers.,"January 19, 2020",uzmelissa,"Dubai, United Arab Emirates",,593,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or500-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023321,Temple of the Sacred Tooth Relic,5,A Visit by Night,"Ethereal. magical, candle lit and very spiritual. This was a reall Buddhist experience where you mingle with throngs of pilgrims. Not to be missed.","January 16, 2020",Trek779426,,,9,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or500-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023323,Temple of the Sacred Tooth Relic,5,Blessed place,You will definetly feel the amzing calmness wen you vist One of the blessed places in the world.a must vist place in kandy.,"January 15, 2020",Laura M,"Berlin, Germany",,18,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or500-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023329,Temple of the Sacred Tooth Relic,5,Pooja,The pooja was something else. The history behind the tooth was nice to learn about. A calming place of worship,"January 11, 2020",Sejal T,"London, United Kingdom",,62,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or510-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023355,Temple of the Sacred Tooth Relic,5,Must Visit in Kandy,Visited the Maligawa very early in the morning. It was so beautiful with all the devotees dressed in white with flowers in their hands and the traditional drums being played in the background. Suggest you visit early in the morning or late evening when the sun is down. Highly recommend it to anyone visiting Kandy.,"December 29, 2019",milinda e,,Couples,5,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or540-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023365,Temple of the Sacred Tooth Relic,5,"Pinnacle of Buddhism, must visit.","This is where lord budhdha’s tooth relics are placed. Considered the pinnacle of Buddhists. When you are visiting you are supposed to wear modest clothing. Preferably white to preserve the serenity of the place. Once inside you can worship, meditate and study about Buddhism.","December 22, 2019",Zameen M S,"Colombo, Sri Lanka",Couples,31,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or550-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023373,Temple of the Sacred Tooth Relic,4,Very historic place,This place was handed over to the local.Manning and Sir John Doyle after the 1815 convention. Now it is a holy site and a visit to this place is a must. Don't forget to visit the British Garrison cemetery nearby.,"December 14, 2019",JoyceVincent,,,5,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or550-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023388,Temple of the Sacred Tooth Relic,5,valuable location,people working inside so friendly.oil lamp during night is so attractive and the important one is below the peepal tree .,"December 3, 2019",Kumara,France,,14,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or570-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023393,Temple of the Sacred Tooth Relic,5,Very interesting,We visited here when there was a special ceremony taking place. The whole occasion was fascinating. The floral offerings were magnificent. Though there was rather a crush as everyone tried tried to place their flowers.,"November 24, 2019",Pat D,"Nottingham, United Kingdom",Couples,189,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or570-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023401,Temple of the Sacred Tooth Relic,5,One of the most spiritual place,"If someone wants to spend a good spiritual time, this is the best place to visit. Because of the sacred tooth relic of Lord Buddah, tbis place has something special. Its a very hard feeling to explain. Lovely historical kandy rich architecture is there. Anybody will love this place","November 18, 2019",Sasha90,,,6,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or580-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023408,Temple of the Sacred Tooth Relic,4,Honeymoon Couple,"Nice place and very beautiful. Worth visiting just ensure you have long pants, shoulders are covered and all is good. Felt we were being stared at a lot but just part of being a tourist possibly.","November 12, 2019",Sean C,"Caersws, United Kingdom",Couples,18,https://www.tripadvisor.com/Attraction_Review-g304138-d317476-Reviews-or590-Temple_of_the_Sacred_Tooth_Relic-Kandy_Kandy_District_Central_Province.html
R023450,Victoria Park of Nuwara Eliya,4,Well kept park.,"Really well-kept park and garden, very much like we used to have in the U.K. before we ran out of money, plenty of nice places to sit and watch the world go by.","March 23, 2025",scubacol11,"Rotherham, United Kingdom",Couples,2825,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023457,Victoria Park of Nuwara Eliya,5,Victoria part nuwaraeliya,Victoria park is a public park located in Nuwaraeliya. Next to the nuwaraeliya post office in srilanka 🇱🇰.originally the park was the research field of hakgala botanical garden.the park was formerly named in 1897 to commemorate the Diamond jubilee of Queen Victoria.,"August 28, 2024",Dream Holiday Destination Travels 🇱🇰,"Negombo, Sri Lanka",Business,936,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or10-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023467,Victoria Park of Nuwara Eliya,3,Decent Park,"A decent park, with a very nice mesuem which we nearly missed, make sure you pass by it. We were living at the westbury palace which is 5 minutes away we we thought we should pass by it.","August 3, 2023",Omar A,,Friends,5,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or20-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023478,Victoria Park of Nuwara Eliya,5,it was and enjoyable evening at the Victoria Park,"we visited this park in the evening and it was really interesting had a hand full of flowers, but needs maintenance","March 15, 2021",Murshid A,"Colombo, Sri Lanka",,35,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or30-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023482,Victoria Park of Nuwara Eliya,4,beautiful place for a walk in a cold day,"we visited here on our trip to nuwareliya. Beautiful place, with various types of flowers and different pathways and layouts. Would have been better if the canteen was in better quality.","August 15, 2020",Diyana Gunathilake,,,6,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or30-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023485,Victoria Park of Nuwara Eliya,4,Well Laid Out : Feast to the eyes,Victoria Park is a small but well laid out botanical park that is home to a large number of flora. Good place for photographs.,"February 28, 2020",TravellingSands,"Chennai (Madras), India",,454,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or40-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023490,Victoria Park of Nuwara Eliya,4,Very relaxing enviroment,"A large expansive park in the heart of Nuwara Eliya, with extensive lawns, flower bed and a large cascading pond. A great place to relax and spend an afternoon. While i didn't visit the park at its most colourful ( Apparently this is April/ May time when all the bedding plants are in full bloom) At the point of my visit these were still being planted up.....however there's still much to see and admire. Also good for the soul.","February 9, 2020",Growmore67,"Roydon, United Kingdom",,126,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or40-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023504,Victoria Park of Nuwara Eliya,4,Nice park,It's a nice park were you can see many different exotic plants and trees. If you have time it's worth a visit.,"December 2, 2019",Anna Elisabeth,,,11,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or50-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023510,Victoria Park of Nuwara Eliya,5,great place to spend the day time,a beautiful landscaping and a great place to sit and spend the early evening hours. We had a good time.,"September 28, 2019",NPH,,,3,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or60-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023513,Victoria Park of Nuwara Eliya,5,Beautiful,Simply amazing ❤️ it was so beautifully arranged and greener. Really enjoyed. Just like a little England !!,"September 6, 2019",Dinu70,"Newcastle upon Tyne, United Kingdom",Couples,33,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or60-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023520,Victoria Park of Nuwara Eliya,5,Floral world,That is a amazing place in the nuwaraeliya city with very beautiful gardening styles.i love there floral beuties and also very beautiful nature.,"July 6, 2019",sherry_dissa,"Colombo, Sri Lanka",Couples,598,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or70-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023524,Victoria Park of Nuwara Eliya,5,Right in the center,This park is located right in the center of Nuwara Eliya and also right in front of the city post office. Nice place but haven't looked after well.,"June 10, 2019",Charith Buddhika,"Galle, Sri Lanka",,20,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or70-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023527,Victoria Park of Nuwara Eliya,2,Disappointing,This was the only place in Sri Lanka which disappointed us. It should be lovely but it seems neglected and in a poor state. It is apparently under renovation but is not worth visiting at present. I even heard of someone who demanded a refund because they were so disappointed.,"May 22, 2019",Diana G,"Gloucester, United Kingdom",Friends,116,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or80-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023535,Victoria Park of Nuwara Eliya,5,Green Paradise,Lovely way to relax after traveling to town. Ee spent about an hour walking through the gardens and chatting to many people,"April 7, 2019",dobboinaus,"Brisbane, Australia",Couples,819,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or90-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023536,Victoria Park of Nuwara Eliya,3,Compact summary of nuwara elya,"The park was , small filled with green areas and photographable spots. It is a very quick tour send nice place for a memorable journey","April 5, 2019",NaelShadid,"Dubai, United Arab Emirates",,19,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or90-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023540,Victoria Park of Nuwara Eliya,3,Not quite what we expected,"I guess because of this dry season and apparently from info from our Tuk guy, this drought having come after 15years the area was rather lifeless and dry. Also many areas in the park were under reconstruction.","March 30, 2019",Aruni Jayawardane,"Colombo, Sri Lanka",Couples,29,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or90-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023548,Victoria Park of Nuwara Eliya,5,Lovely park,Take a stroll in this park and appreciate the botany. Vegetation is aged and lush. An expanse park and a nice place for a picnic.,"March 9, 2019",Kojai,"Singapore, Singapore",Couples,79,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or100-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023562,Victoria Park of Nuwara Eliya,2,Disappointing,I think it must be the wrong time of year to visit this park as it wasn’t very pretty as expected! Nevertheless an ok walk.,"February 18, 2019",Natassamv,"Bristol, United Kingdom",Couples,102,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or110-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023566,Victoria Park of Nuwara Eliya,5,Floral,Very nice park near by bisy chilling city of nuwaraeliya.You can enjoy ur day with there visiting some of floral beuties.,"February 8, 2019",sherry_dissa,"Colombo, Sri Lanka",Couples,598,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or120-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023567,Victoria Park of Nuwara Eliya,3,Out of season,"Victoria Park is nice for a stroll, we were there a bit too early in the growing season as no roses or other English flowers were in flower. Lots of gardeners working away so guess it is better later in the year.","February 7, 2019",Judy H,"Manchester, United Kingdom",Couples,94,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or120-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023570,Victoria Park of Nuwara Eliya,3,No Bad,Not great but worth a look around. Still improvement work going on but a pleasant stroll. Places to sit and shade if you want it. Not a must see but good way to chill out.,"February 4, 2019",howie12015,"Greater London, United Kingdom",Couples,23,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or120-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023576,Victoria Park of Nuwara Eliya,4,Flower varieties,The Park located in Nuwara Eliyata City Centre.Visit in April. You will be able see different types of flowers. Really beautiful,"January 14, 2019",Muditha J,"Colombo, Sri Lanka",Friends,733,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or130-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023581,Victoria Park of Nuwara Eliya,5,natural Environment,"Great place with rich of natural Environment ,we spent 4 hours their that is a wonder full time in our tour","January 1, 2019",bee travels Sri Lanka,"Kandy District, Sri Lanka",Friends,77,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or130-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023585,Victoria Park of Nuwara Eliya,5,Beautiful place and nice playground,After Long car Travel the playground did the work for our 3y. The park is very Beautiful and nice to visit,"December 18, 2018",David B,"Molndal, Sweden",,20,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or140-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023592,Victoria Park of Nuwara Eliya,1,Tourist trap,The park is very small and you will have to pay entrance for it. 40rs for locals and 300rs (!) For foreigners. I hate this racism!,"November 28, 2018",Philipp G,"Munich, Germany",Couples,15,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or140-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023596,Victoria Park of Nuwara Eliya,5,Beautiful and unexpected park,This park is cared for fantastically by the locals. It was a relaxing and warm place to escape the usual hustle and bustle of travelling. A little bit of Victorian England saved for everyone!,"November 12, 2018",rmwilkinson24,"Alderley Edge, United Kingdom",Friends,15,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or150-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023598,Victoria Park of Nuwara Eliya,3,City park,"This is the central park of nuwara town. A small but beautiful one l, good for evening walk with friends.","October 26, 2018",rjpriyanka,,Couples,316,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or150-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023603,Victoria Park of Nuwara Eliya,5,Nature,Victoria park situated in the middle of the city of nuwaraeliya with vey cute flovers and lot of green eries.,"October 18, 2018",sherry_dissa,"Colombo, Sri Lanka",Friends,598,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or150-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023606,Victoria Park of Nuwara Eliya,1,Pay to get into the park?,"Not sure why Sri Lanka, the most beautiful country , who already charge tourists a fortune feel the need to charge us to walk a few hundred metres in a park .. surely it's a public space ? Found it ridiculous. Looked nice from the outside but seriously nothing special. Very disappointed in the tourist industry for this charge.","October 15, 2018",redfeathers,"Perth, Australia",Couples,18,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or160-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023610,Victoria Park of Nuwara Eliya,4,Pleasant City Park,"This is quite a nice park, in the center of Nuwara Eliya. Most of the visitors are Sri Lankan, either locals or tourists. Victoria Park is overshadowed, however, by the truly spectacular Hakgala Botanical Garden a short drive away. If you only have time for one garden Hakgala is your choice.","October 1, 2018",MergyMass,"Boston, Massachusetts",Friends,109,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or160-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023617,Victoria Park of Nuwara Eliya,3,Nice enough,"This is a nice, well manicured park and worth a short walk around. It didn't blow my socks off, and it wasn't particularly more special than other parks you might have seen, but it was a pleasant stroll.","September 11, 2018",Annette C,"Canberra, Australia",,14,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or170-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023623,Victoria Park of Nuwara Eliya,1,Dissapointing,"Nothing to see, It was a waste of time. My advice is, go to the botanical garden in Kandy instead id rate it 1/10. I managed to take some good shots of the park.","August 23, 2018",Jojo,"Kuwait City, Kuwait",Friends,98,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or170-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023626,Victoria Park of Nuwara Eliya,1,Poor,This is just an area in the city centre called a Park it's in a negelected state.They charge you to enter.Just skip it not worth.,"August 6, 2018",SEs,"London, United Kingdom",,24950,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or180-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023640,Victoria Park of Nuwara Eliya,5,The mighty park,A huge and massive park located in the City with lot of places to roam around. completely green and a good place for taking a lot of photographs,"June 10, 2018",Vinu C,"Muscat, Oman",Friends,306,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or190-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023641,Victoria Park of Nuwara Eliya,5,Huge place,This place is a huge place . Surrounded with trees and fountains . No. of seats to relax. Huge place .,"June 7, 2018",Roopali A,,,47,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or190-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023644,Victoria Park of Nuwara Eliya,3,Worth a visit,"Just in the city centre itself, good enough for walks and for enjoying the trees... reasonably maintained","May 18, 2018",Rsk M,"Kottayam, India",,647,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or190-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023648,Victoria Park of Nuwara Eliya,5,Nice location,It was a really nice and a very beautiful park with a lot of lovely flowers and the climate was so cold and very very pretty.Would highly recommend a walk around here.,"May 9, 2018",aaishahs2019,,Friends,73,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or200-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023651,Victoria Park of Nuwara Eliya,4,Pleasant,"Not much to say, set in middle of town, nice walk through, parts could do with a spruce up but generally we’ll maintained. Surprised to have to pay to go into park. Split into different sections. Whilst your in town, take a look at the post office, very quaint.","May 1, 2018",Martin,"Dorridge, United Kingdom",Couples,1004,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or200-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023652,Victoria Park of Nuwara Eliya,2,A small garden..,A small and beautiful garden in the middle of the city .. nothing is a special .. it took us 15 minutes to finish the tour inside the garden.. if you have something else to do in nuwara eliya go for it.,"April 30, 2018",Abdullh A,"Riyadh, Saudi Arabia",,19,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or200-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023662,Victoria Park of Nuwara Eliya,3,Just any other park,Is it a nice Park?YesIs it worth 200 (for foreigners)?NOOO!Very basic park which one can find in every city.,"April 3, 2018",AqeelMaqbool,"Lahore, Pakistan",Solo,266,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or210-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023669,Victoria Park of Nuwara Eliya,3,A place where local couples meet,"It is definitely not a highlight. Average - unless you want to walk to relax. If you lack time, you will not miss much.","March 7, 2018",t0shiba,,Couples,63,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or220-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023671,Victoria Park of Nuwara Eliya,5,Mrs,Lovely large gardens in the centre of Nuwara Eliya provide a welcome place to retreat from the bustling town. The park has a many trees shrubs and flowers and attracts much birdlife.,"March 2, 2018",Pointersisters,,,16,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or220-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023673,Victoria Park of Nuwara Eliya,2,Pay for nothing to see,"15 minutes max in this park, not much to see, and you have to pay for the visit... Go to the botanical garden instead!!!","February 24, 2018",Emilie N,"Singapore, Singapore",Couples,5,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or220-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023684,Victoria Park of Nuwara Eliya,5,Trees 🌲!,The beauty of this park catch my attention to see what’s the true meaning of natural nature. I’m very thankful because I’ve been in this beautiful place. Thank you for all the people here in Sri Lanka!,"February 8, 2018",Doha Qatar 2013,"Calumpit, Philippines",,201,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or230-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023689,Victoria Park of Nuwara Eliya,1,Needing maintenance,Looks like this park may have been grand at some point in the past but not at the moment. Was overgrown and in need of some TLC,"February 1, 2018",Jen S,"Sydney, Australia",Couples,10,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or240-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023691,Victoria Park of Nuwara Eliya,4,Beautiful Park,Quite big and stunning park located in the heart of the town. Best for an evening stroll or a picnic.,"January 29, 2018",Ekta S,,Solo,5,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or240-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023699,Victoria Park of Nuwara Eliya,1,Nice trees,"Not a great park, it is littered around the water way, what a shame! Nothing is flowering in January, however some of the trees are impressive.","January 18, 2018",Johanna d,,Couples,46,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or250-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023703,Victoria Park of Nuwara Eliya,4,A very nice English style park,"Victoria Park is quite large and beautifully green. Well worth a stroll around, especially the herb garden.","January 8, 2018",K5802EYjohnk,"Melbourne, Australia",,183,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or250-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023706,Victoria Park of Nuwara Eliya,2,"Can be skipped, nothing great","It's an ordinary garden, nothing great about it.We just walked around and we're out in less than an hour.Don't spend money and time on this location.","January 6, 2018",FMK95,"Vadodara, India",Couples,102,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or260-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023714,Victoria Park of Nuwara Eliya,4,A quaint little park,"Definitely a must see in Nuwara Eliya, but please be mindful that this is a very small park. One could finish walking around in 30 minutes or less. We took our time and just enjoy walking inside of the park.","December 19, 2017",daman h,"Kuala Lumpur, Malaysia",Friends,25,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or260-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023716,Victoria Park of Nuwara Eliya,5,It's nicely maintain,If you visit Nuwaraeliya the one place that you should not miss is Victoria Park. It's nicely maintain lot of various kinds of flowers. Good walk around the park refreshing your mind,"December 8, 2017",Dissa D,"Nuwara Eliya, Sri Lanka",Solo,119,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or270-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023727,Victoria Park of Nuwara Eliya,5,Excellent tour by head gardener,"Head gardener gave us a special tour through ""his"" park. He was very knowledgeable having studied 2 years in Kandy, owning many books of German botanical gardens and working already 16 years in this park. Many flowers and trees were presented by their German name. Although I have to agree with another feedback that there is waste laying around, the excellent tour outweighed this fact by far!","September 16, 2017",Huettmann,,Couples,99,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or280-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
